ID,Role,IsReturnGoods,Level,TextId,Text,Option1,Option1ShowText,Option1Jump,Option1Mood,Option1Money,Option2,Option2ShowText,Option2Jump,Option2Mood,Option2Money,Option3,Option3ShowText,Option3Jump,Option3Mood,Option3Money,Option4,Option4ShowText,Option4Jump,Option4Mood,Option4Money,NoOptionJump,NoOptionMood,NoOptionMoney,,,,,,,,
20,10,FALSE,13,14021,【法器】大概就是执行仪式需要的宝物，根据先知的推断，他对我说道，这个宝物是宫里的【尼德霍格之心】,这个【法阵】是什么意思？,询问【法阵】,14022,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14022,大概的意思就是执行这个仪式，需要一个法阵来支持，经过我们的考察，我初步判断是大陆上的一个【农场】,,,,,,,,,,,,,,,,,,,,,14023,0,,,,,,,,,
20,10,FALSE,13,14023,总之……我发现这三者之前就着奇妙的联系……也许这些就是解除黑暗的方法？,这……这也太可怕了？那具体怎么解除？我们现在需要做什么？,现在该怎么做？,14024,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14024,先生……感谢你相信我，我们需要做的，就是阻止这场灾难！找到那个背后操纵黑暗物质的人是谁……,,,,,,,,,,,,,,,,,,,,,14025,0,,,,,,,,,
20,10,FALSE,13,14025,所以我觉得……不管操纵的人是谁，可能他根本还不知道这个神秘的【预言】，我们可以现在就执行这个【预言】从根本上阻止他！,具体要我怎么做？,询问怎么做,14026,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14026,未来会有很多人来你这里，我希望先生留意有没有一些农场的主人，以及皇室的人，我希望你可以让皇室的【法器】放到农场这个【法阵】上……,这……很难……我只是一个小小的店员……皇室的事情我很难参与……但我尽力吧……,协助他,14027,0,,朋友，我现在还是不敢相信这些奇怪的东西是真的还是假的……我只是一个店员……我真的不一定能做的到……,保持怀疑,14028,10,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14027,感谢先生信任！我知道做起来很难，但请您尝试，为了拯救这个大陆……,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14028,先生……我不知道有没有效，但我觉得至少是我唯一能做的尝试了……你现在很重要，请先生相信我！,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15001,诶~这小店怎么还没倒闭呀~怎么没人出来欢迎我呀~,伯爵大人您来了，上次的罚单我都交过了，现在不可能有什么违禁品了哈,上前欢迎,15002,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15002,哼~知道就好~不过哦~告诉你一个不幸的消息~你的小店又要倒闭啦~因为上次的黑暗物质~你还没解释清楚呢~,大人……那你打算怎么办……,你想怎么样？,15003,5,,大人……那些真的不关我的事啊……我是真的不知道,我确实不知道……,15010,0,-3000,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15003,哼哼~当然是罚款啦~而且啊~你要把这些黑色物质是干什么的~全部告诉我~不然你的小店就别想要啦~,大人，那些黑暗物品我确实不知道是谁弄来的……但我知道他们可能和一些邪恶的【仪式】有关系,老实交代,15004,3,,大人，有一件事情，关于大人的，我不知道要不要和您说一下呢？,我知道你的一些事情,15011,5,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15004,哎哟~果然听话啊~被罚没钱了是吧~哈哈哈~嗯~那你把这些黑暗物品交给我吧~,大人，那这些黑暗物品您拿走吧……能做的我都已经做了……,交付黑暗物品,15005,3,,大人，我实在不能给您……,不交付,15010,0,-2500,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15005,哼哼~学乖了啊~还不错~那我就带回去了~这次先不罚你了~,伯爵大人，我有一个请求……你能不能看看城堡里有没有一个叫【尼德霍格之心】的东西？我愿意高价收购……,大人请留步，我还有一个请求,15006,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15006,【尼德霍格之心】？那个破球儿你要来干嘛~虽然说没什么用处吧~但好歹也是皇宫里的东西呀~不行不行~,大人……既然不行的话……您的一些事情我可是知道的呢……这样做对双方都不太好吧……,威胁他,15007,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15007,哎哟~怎么~你还有我的把柄~我告诉你我可不怕呢~看你能说出个什么来~,冰法师的事情，你不会不知道吧？他的终极技能……可否好用？,继续威胁,15008,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15008,诶~~！你在胡说些什么……我……你怎么知道他的事情~~！,伯爵大人，这回能帮我拿过来了吗？,让他拿回【尼德霍格之心】,15009,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15009,哼~敢威胁我~好吧~你等着~过几天我托人把这破球儿给你带过来~,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15010,哼~果然还是不涨记性啊~那看好啦~又一张罚单~你收好哦~,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15011,哎哟~怎么~你还有我的把柄~我告诉你我可不怕呢~看你能说出个什么来~,你协助操作黑暗物质，早就暴露无遗了！现在还在这里伪装！,你是黑暗物质的操纵者,15012,0,,冰法师的事情，你不会不知道吧？他的终极技能……可否好用？,冰法师的事情,15013,5,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15012,你在开玩笑吧~我操纵黑暗物质？哈哈哈哈~你在做梦吧~看好啦，这是一张罚单~你收好哦~,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15013,诶~~！你在胡说些什么……我……你怎么知道他的事情~~！,伯爵大人，你不用管这个，你帮我拿一个东西过来，我就当不知道啦,继续威胁,15014,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
21,7,FALSE,14,15014,哼~你这臭小子~竟然敢威胁我！哼~好吧~你说吧~拿什么东西？,请求拿回【尼德霍格之心】,让他拿回【尼德霍格之心】,15009,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16001,嘿！朋友你好，好久不见呀，还记得我吗？,怎么可能不记得团长呢，您今天来是有什么事情？,当然记得,16002,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16002,哎呀，我这次是奉命而来，给你送一个东西的,啊！这么快吗！伯爵大人办事还真是效率啊！,难道是【尼德霍格之心】,16003,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16003,来！拿着（获得【尼德霍格之心】）也不知道你要这玩意儿有什么用，能透露透露吗？,是别人让我拿的啦……我其实就是个商人……具体干什么咱们也不好知道是吧……嘿嘿,是别人让我拿的,16004,5,,害~就是收集宝贝嘛，我听伯爵大人说这破球儿也没什么用，索性就买过来，万一哪天卖个好价钱呢是吧？,只是收集宝贝而已,16012,0,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16004,别人？能透露下是谁吗？他要这玩意有何用处？,是一位旅人……神神秘秘的……我也不好多问,一位旅人,16005,5,,害~本来想隐藏一下的，跟你直说了吧，就是收集宝贝嘛，万一哪天卖个好价钱，不就能狠赚一笔嘛……,其实我自己想要的,16012,0,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16005,一位旅人？嗯……很神秘的样子啊，对了这次来我是想要问你一件重要的事情,嗯？是什么重要的事情呢？您请说？,您请说？,16006,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16006,朋友，我想问问你，你对于【预言】或者是【法阵】有所耳闻吗？,抱歉啊……这些还真的没有听到诶,没有听到过这些,16007,0,,诶？确实是听到过，就是之前让我买球儿的旅人说的……,一位旅人跟我讲过,16013,5,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16007,啊！这样啊，那我只能去别处问了！朋友，还有一件事，我想知道的是，你对于黑色物质还知道什么？,哥们~我只是一个店员，我怎么可能知道那些呢？,我只是一个店员，怎么可能知道那些,16008,0,,我也许知道一些……可能这些黑暗物质是被释放的……,也许知道一些,16016,5,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16008,啊！这样啊，看来朋友真的是什么都不知道呢，那我去别处问问吧,,,16009,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16009,那我就先回啦，谢谢朋友信任我，最后再忠告朋友一句，如果觉得谁可疑，请立刻告诉我，好吗？,你说到这……确实有那么几位比较可疑，来我这里聊过黑暗物质……,确实有那么几位……,16010,5,,好的兄弟，您慢走，一路小心,好的，您慢走,16011,0,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16010,这样的吗！那拜托朋友回忆一下，给我写个名单，万分感谢！（你写了一个名单，交给了骑士）,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16011,（你没有告诉骑士任何信息，他便离开了小店）,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16012,啊！哈哈哈，这东西看着也卖不了几个钱呀，算啦，这也不是我的事情，这次我来还有一个重要的事情想问你呀,嗯？是什么重要的事情呢？您请说？,您请说？,16006,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16013,哦？真的吗……！那请问朋友，你知道【法阵】是什么吗？是大陆的哪个位置？,抱歉……客人随口一说……我这哪能记得住……早就忘在脑后啦,忘记了,16014,0,,应该是在一个【农场】里,一个农场,16015,5,500,应该是在【一座山】上,一座山上,16015,0,500,一个【花园】里,一个花园里,16015,0,500,,0,,,,,,,,,
22,11,FALSE,15,16014,啊……这样啊……如果朋友能告诉我，那可是对我很有帮助呢……不过也没关系，感谢朋友！,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16015,是这个地方吗！好的，对我有很大帮助呢，十分感谢朋友的帮助，请收下这些，以表感谢,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
22,11,FALSE,15,16016,【释放】……果真如此啊……很重要的信息，朋友，多谢！,,,,,,,,,,,,,,,,,,,,,16009,,,,,,,,,,
23,5,FALSE,16,17001,咳咳……小伙子……我又来了……还记得我吗？,当然了，您请进，我给您介绍介绍,当然记得,17002,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17002,你上次那批货，我还没买完呢……现在还有吗？我听邻居说你这又有新的货物啦？……,介绍秘银镰刀,介绍秘银镰刀,17003,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17003,咳咳……你这把镰刀，有什么好处啊？,大爷，这把镰刀锋利无比，而且不易损坏，保证您能用个4~5年呢！,这把镰刀锋利无比,17004,0,,大爷，这把镰刀重量很小，拿起来不费力，很适合你啊！,这把镰刀重量很小,17010,5,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17004,嗯……这时间年限……我好像没什么要求啊……我家的也能用用……这次先不了……咳咳……还有什么别的呀,介绍特制肥料,介绍特制肥料,17005,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17005,这肥料……咳咳……有啥特点啊……,我这里的肥料，富含大量营养元素，您用了之后，产量能比之前多出快十倍呢！,可以提高产量,17006,5,300,这肥料存储十分方便，基本不会变质，耐用性很好呢！,基本不会变质,17013,0,0,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17006,咳咳，不错不错……我现在一年收成，可太少啦……还有这么好的东西……,,,,,,,,,,,,,,,,,,,,,17007,0,,,,,,,,,
23,5,FALSE,16,17007,好啦小伙子……咳咳……这次就这样吧……我先走了……,大爷您等等！,挽留大爷,17008,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17008,哎？有什么事情吗……咳咳……,大爷，看您这么多次来，这是给您的赠品，一个喷泉装饰物，您可以放进去，图个吉祥（送出【尼德霍格之心】,拿出赠品,17009,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17009,诶……谢谢啊……谢谢……咳咳……这球儿还挺好看啊……有点高贵,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17010,嗯……不错不错，这正是我需要的……我要了，还有什么别的吗？咳咳……,介绍特制肥料,介绍特制肥料,17011,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17011,这肥料……咳咳……有啥特点啊……,我这里的肥料，富含大量营养元素，您用了之后，产量能比之前多出快十倍呢！,可以提高产量,17012,5,600,这肥料存储十分方便，基本不会变质，耐用性很好呢！,基本不会变质,17013,0,300,,,,,,,,,,,,0,,,,,,,,,
23,5,FALSE,16,17012,咳咳，不错不错……我现在一年收成，可太少啦……还有这么好的东西……,,,,,,,,,,,,,,,,,,,,,17007,0,,,,,,,,,
23,5,FALSE,16,17013,咳咳……这个好像没啥用啊……这个肥料就算了吧……,,,,,,,,,,,,,,,,,,,,,17007,0,,,,,,,,,
14,14,FALSE,18,18001,……………,你，你好，请问你是……,打招呼,18002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,FALSE,18,18002,我是东部城堡的王子，我叫埃辛，不知道你还有影响没，我之前来过这里……哎，真的是，一点都没变啊,你是之前，第一次来我问黑色物质的客人？原来你是王子……,你是之前的神秘客？,18003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,FALSE,18,18003,是啊，临走时我还告诉你，要相信自己该相信的啊……,抱歉，我可能……做错了……中间发生了太多奇奇怪怪的事情，我是不是不小心，干了什么……,发生了太多奇怪的事情,18004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,FALSE,18,18004,（将酒一饮而尽）哈哈哈不，朋友，这不是你的问题，准确的来说，我也没能做到我当时对你说的话……,你……经历了什么？,什么意思？,18005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,FALSE,18,18005,黑暗物质来的第一天，我就知道不幸的事情要发生了，于是我便装出行，调查这个幕后黑手到底是谁,,,,,,,,,,,,,,,,,,,,,18006,,,,,,,,,,
14,14,FALSE,18,18006,可是啊，你看看现在城堡里黑压压的一片，我们的士兵也死亡无数，大家的魔法也都被削减……都怪这该死的黑色！唉，还是让这个狡猾的家伙得逞了……,朋友……是我的错，如果当时我应该把所有的一切，都告诉你……,朋友……是我的错,18007,0,,那……我们现在怎么办？如果当时……,我们现在怎么办？,18007,0,,,,,,,,,,,,,,,,,,,,,,
14,14,FALSE,18,18007,（王子拍了拍你的肩膀，站了起来）朋友！没有那么多如果了，这一切……我们都有责任，我这次来是想问你一个最重要的问题，也是我们大陆的问题！,,,,,,,,,,,,,,,,,,,,,18008,,,,,,,,,,
14,14,FALSE,18,18008,这段时间，多亏了法师，骑士们以及朋友你的协助，我默默调查出了黑暗魔物的源头，但那似乎是一个黑洞，没人知道里面会有什么，现在我想问你，我们该怎么办？,我觉得我们应该放手一搏，攻击那个黑洞，只有清除了黑暗，我们才能守住我们的家园,攻击黑洞，清除黑暗,18009,-20,,我认为我们应该保存实力，暂时逃亡一阵子……毕竟大家都收到黑暗物质的侵蚀，根本不可能是他们的对手……,保存实力，转移驻地,18010,20,,,,,,,,,,,,,,,,,,,,,,
14,14,FALSE,18,18009,嗯……我尊重朋友的决定，我相信朋友的决定是正确的，我会回去转达给议会我的决策，我们整理兵马！一同出发！,,,,,,,,,,,,,,,,,,,,,BAD_ENDING,,,,,,,,,,
14,14,FALSE,18,18010,嗯……朋友说的对……虽然我还是咽不下这口气，但保存实力也是我的想法，这是为了大家，也为了大陆而做出的决定，我们日后一定会重整旗鼓！,,,,,,,,,,,,,,,,,,,,,GOOD_ENDING,,,,,,,,,,
